[17:42:14][modifier.cpp:386]: [0] Tag: blank_modifier, Categories: 2
[17:42:14][modifier.cpp:386]: [855] Tag: trade_routes_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [856] Tag: trade_routes_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [857] Tag: trade_routes_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [858] Tag: trade_routes_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [859] Tag: trade_routes_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [860] Tag: trade_routes_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [861] Tag: trade_routes_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [862] Tag: trade_routes_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [863] Tag: trade_routes_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [864] Tag: trade_routes_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [865] Tag: trade_routes_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [866] Tag: trade_routes_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [867] Tag: trade_routes_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [868] Tag: trade_routes_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [869] Tag: trade_routes_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [870] Tag: trade_routes_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [871] Tag: trade_routes_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [872] Tag: trade_routes_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [873] Tag: trade_routes_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [874] Tag: trade_routes_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [875] Tag: trade_routes_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [876] Tag: trade_routes_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [877] Tag: trade_routes_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [878] Tag: trade_routes_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [879] Tag: trade_routes_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [880] Tag: trade_routes_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [881] Tag: trade_routes_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [882] Tag: trade_routes_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [883] Tag: trade_routes_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [884] Tag: trade_routes_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [885] Tag: trade_routes_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [886] Tag: trade_routes_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [887] Tag: trade_routes_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [888] Tag: trade_routes_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [889] Tag: trade_routes_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [890] Tag: trade_routes_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [891] Tag: trade_routes_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [892] Tag: trade_routes_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [893] Tag: trade_routes_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [894] Tag: trade_routes_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [895] Tag: trade_routes_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [896] Tag: trade_routes_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [897] Tag: trade_routes_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [898] Tag: trade_routes_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [899] Tag: trade_routes_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [900] Tag: trade_routes_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [901] Tag: trade_routes_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [902] Tag: trade_routes_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [903] Tag: trade_routes_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [904] Tag: trade_routes_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [905] Tag: trade_routes_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [906] Tag: trade_routes_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [907] Tag: trade_routes_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [908] Tag: trade_routes_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [909] Tag: trade_routes_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [910] Tag: trade_routes_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [911] Tag: trade_routes_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [912] Tag: trade_routes_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [913] Tag: trade_routes_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [914] Tag: trade_routes_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [915] Tag: trade_routes_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [916] Tag: trade_routes_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [917] Tag: trade_routes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [918] Tag: trade_routes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [919] Tag: trade_routes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [920] Tag: trade_routes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [921] Tag: trade_routes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [922] Tag: trade_routes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [923] Tag: edicts_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [924] Tag: edicts_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [925] Tag: edicts_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [926] Tag: edicts_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [927] Tag: edicts_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [928] Tag: edicts_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [929] Tag: edicts_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [930] Tag: edicts_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [931] Tag: edicts_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [932] Tag: edicts_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [933] Tag: edicts_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [934] Tag: edicts_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [935] Tag: edicts_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [936] Tag: edicts_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [937] Tag: edicts_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [938] Tag: edicts_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [939] Tag: edicts_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [940] Tag: edicts_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [941] Tag: edicts_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [942] Tag: edicts_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [943] Tag: edicts_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [944] Tag: edicts_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [945] Tag: edicts_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [946] Tag: edicts_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [947] Tag: edicts_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [948] Tag: edicts_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [949] Tag: edicts_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [950] Tag: edicts_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [951] Tag: edicts_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [952] Tag: edicts_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [953] Tag: edicts_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [954] Tag: edicts_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [955] Tag: edicts_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [956] Tag: edicts_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [957] Tag: edicts_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [958] Tag: edicts_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [959] Tag: edicts_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [960] Tag: edicts_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [961] Tag: edicts_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [962] Tag: edicts_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [963] Tag: edicts_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [964] Tag: edicts_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [965] Tag: edicts_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [966] Tag: edicts_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [967] Tag: edicts_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [968] Tag: edicts_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [969] Tag: edicts_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [970] Tag: edicts_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [971] Tag: edicts_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [972] Tag: edicts_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [973] Tag: edicts_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [974] Tag: edicts_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [975] Tag: edicts_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [976] Tag: edicts_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [977] Tag: edicts_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [978] Tag: edicts_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [979] Tag: edicts_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [980] Tag: edicts_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [981] Tag: edicts_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [982] Tag: edicts_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [983] Tag: edicts_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [984] Tag: edicts_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [985] Tag: edicts_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [986] Tag: edicts_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [987] Tag: edicts_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [988] Tag: edicts_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [989] Tag: edicts_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [990] Tag: edicts_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [991] Tag: edicts_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [992] Tag: edicts_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [993] Tag: edicts_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [994] Tag: edicts_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [995] Tag: edicts_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [996] Tag: edicts_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [997] Tag: edicts_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [998] Tag: edicts_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [999] Tag: edicts_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1000] Tag: edicts_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1001] Tag: edicts_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1002] Tag: edicts_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1003] Tag: edicts_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1004] Tag: edicts_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1005] Tag: edicts_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1006] Tag: edicts_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1007] Tag: edicts_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1008] Tag: edicts_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1009] Tag: edicts_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1010] Tag: edicts_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1011] Tag: edicts_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1012] Tag: edicts_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1013] Tag: edicts_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1014] Tag: edicts_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1015] Tag: edicts_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1016] Tag: edicts_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1017] Tag: edicts_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1018] Tag: edicts_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1019] Tag: edicts_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1020] Tag: edicts_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1021] Tag: edicts_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1022] Tag: edicts_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1023] Tag: edicts_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1024] Tag: edicts_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1025] Tag: edicts_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1026] Tag: edicts_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1027] Tag: edicts_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1028] Tag: edicts_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1029] Tag: edicts_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1030] Tag: edicts_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1031] Tag: edicts_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1032] Tag: edicts_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1033] Tag: edicts_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1034] Tag: edicts_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1035] Tag: edicts_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1036] Tag: edicts_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1037] Tag: rare_edicts_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1038] Tag: rare_edicts_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1039] Tag: rare_edicts_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1040] Tag: rare_edicts_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1041] Tag: rare_edicts_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1042] Tag: rare_edicts_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1043] Tag: rare_edicts_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [1044] Tag: rare_edicts_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [1045] Tag: rare_edicts_energy_produces_add, Categories: 524288
